harga
14900.0
14900.0
15100.0
15100.0
15100.0
15000.0
15000.0
15000.0
15100.0
15000.0
15150.0
15150.0
15250.0
15500.0
15400.0
15500.0
15500.0
16000.0
16350.0
16600.0
16650.0
17500.0
19150.0
21000.0
21000.0
20250.0
26500.0
26500.0
26500.0
24750.0
24750.0
24400.0
22900.0
22000.0
21900.0
22600.0
22150.0
21900.0
22000.0
22000.0
21900.0
21750.0
21750.0
21100.0
21100.0
20650.0
20500.0
20500.0
20650.0
20900.0
20900.0
21150.0
21000.0
20650.0
20750.0
20750.0
20900.0
14500.0
14500.0
14500.0
14500.0
14500.0
14250.0
14250.0
14500.0
14500.0
14750.0
14750.0
14750.0
14750.0
14750.0
14750.0
15000.0
15000.0
15750.0
15750.0
15750.0
16250.0
16900.0
19750.0
20750.0
20750.0
19000.0
23750.0
23750.0
23750.0
23400.0
22000.0
20500.0
19650.0
19500.0
19400.0
20000.0
20150.0
20150.0
20150.0
20150.0
20000.0
19750.0
19750.0
19650.0
19500.0
19150.0
19500.0
21000.0
19450.0
19450.0
19700.0
19700.0
19950.0
19950.0
19950.0
19450.0
19450.0
14150.0
14000.0
14150.0
14150.0
14150.0
14150.0
14250.0
14400.0
14850.0
14900.0
15000.0
15000.0
15000.0
15000.0
15850.0
15650.0
15650.0
16000.0
16350.0
16350.0
16650.0
17500.0
19900.0
20650.0
20650.0
18500.0
20000.0
20000.0
20000.0
25750.0
25250.0
22200.0
21800.0
20850.0
20700.0
21700.0
21050.0
21100.0
21250.0
21250.0
20600.0
20750.0
20750.0
20450.0
20100.0
19100.0
18950.0
18950.0
18850.0
19200.0
19250.0
19750.0
19900.0
19900.0
19900.0
19900.0
19900.0
13150.0
13350.0
13350.0
13350.0
13350.0
13350.0
13350.0
13400.0
13650.0
13900.0
14100.0
14100.0
14100.0
14100.0
14100.0
14750.0
14750.0
14900.0
15600.0
16050.0
16050.0
16150.0
18200.0
18350.0
18350.0
18950.0
25000.0
25000.0
25000.0
24750.0
20250.0
20500.0
20500.0
20500.0
20500.0
20500.0
20500.0
20500.0
20500.0
20500.0
20500.0
20650.0
20500.0
20250.0
20250.0
20250.0
20150.0
20150.0
20150.0
20150.0
20150.0
20150.0
19900.0
19900.0
20150.0
20000.0
20000.0
14050.0
14100.0
14050.0
14050.0
14050.0
13950.0
14000.0
14200.0
14450.0
14700.0
14600.0
14600.0
14750.0
14750.0
14950.0
15200.0
15200.0
15500.0
15800.0
16250.0
16400.0
17800.0
19250.0
20050.0
20050.0
17950.0
24900.0
24900.0
24900.0
24150.0
21950.0
20650.0
20500.0
19800.0
20200.0
20200.0
20300.0
20200.0
20150.0
19900.0
20150.0
20150.0
19950.0
19900.0
19850.0
19850.0
19750.0
19800.0
19850.0
19850.0
19750.0
19750.0
19650.0
19650.0
19650.0
19700.0
19600.0
13050.0
13700.0
13700.0
13700.0
13700.0
13700.0
13800.0
13850.0
13950.0
14350.0
14400.0
14500.0
14500.0
14600.0
14600.0
15100.0
15150.0
15150.0
15450.0
15700.0
15800.0
16050.0
17200.0
19350.0
20000.0
20000.0
18250.0
22500.0
22500.0
22500.0
25000.0
23100.0
21250.0
20850.0
20300.0
20200.0
20800.0
20350.0
20350.0
20600.0
19600.0
20200.0
20250.0
20050.0
19800.0
19550.0
19000.0
19050.0
18650.0
19000.0
19050.0
19250.0
19500.0
19400.0
19400.0
19450.0
19450.0
19500.0
13300.0
13250.0
13200.0
13200.0
13900.0
13250.0
13300.0
13450.0
13700.0
13750.0
13950.0
13950.0
13950.0
14150.0
14300.0
14600.0
14600.0
15000.0
15150.0
15200.0
15450.0
17250.0
18500.0
19600.0
21000.0
16800.0
24650.0
24650.0
24650.0
23700.0
20950.0
19750.0
19450.0
19500.0
19600.0
19550.0
19750.0
19700.0
19750.0
19650.0
19450.0
19500.0
19400.0
19300.0
19050.0
19000.0
19000.0
18900.0
18700.0
18950.0
19050.0
19100.0
18750.0
18800.0
18850.0
18750.0
18600.0
14400.0
14250.0
14200.0
14200.0
14200.0
14150.0
14200.0
14400.0
14750.0
14850.0
14950.0
14950.0
15050.0
15100.0
15600.0
15500.0
15500.0
15950.0
16200.0
16300.0
16500.0
17200.0
19100.0
20750.0
20750.0
18200.0
22200.0
22200.0
22200.0
25500.0
24250.0
22700.0
22200.0
21700.0
21500.0
22100.0
21650.0
21400.0
21550.0
21550.0
21350.0
21250.0
21200.0
20850.0
20350.0
19800.0
19700.0
19700.0
19400.0
19550.0
19750.0
20150.0
20250.0
20250.0
20300.0
20200.0
20250.0
14300.0
14650.0
14650.0
14700.0
14250.0
15150.0
14700.0
14650.0
14700.0
14850.0
14900.0
15000.0
15000.0
15100.0
15150.0
15300.0
15500.0
16400.0
16000.0
16150.0
16300.0
16550.0
17750.0
19350.0
20700.0
21000.0
19450.0
25700.0
25700.0
25700.0
26000.0
23900.0
22950.0
22250.0
21600.0
21650.0
21550.0
21750.0
21750.0
21750.0
22050.0
21800.0
21450.0
21400.0
21200.0
21050.0
20900.0
20900.0
20900.0
20700.0
20750.0
20800.0
20650.0
20650.0
