tahun,bulan,kuartal,wilayah_enc,harga_lag1,harga_lag2,harga_lag3,harga_rolling3,harga_lag12,sin_bulan,cos_bulan,is_lebaran_month,tren_index,harga_rolling12
-1.0,-0.8,-1.0,-1.25,-0.775,-0.8157894736842105,-0.9166666666666666,-0.8370044052863433,-0.5714285714285714,0.49999999999999994,0.3660254037844388,0.0,-1.0,-0.8144690781796966
-1.0,-0.6,-1.0,-1.25,-0.7,-0.8157894736842105,-0.8333333333333334,-0.7841409691629954,-0.8214285714285714,0.5773502691896257,1.793007356604921e-16,0.0,-0.9642857142857143,-0.8238039673278886
-1.0,-0.4,0.0,-1.25,-0.8,-0.7368421052631579,-0.8333333333333334,-0.7929515418502198,-1.0,0.5,-0.3660254037844383,0.0,-0.9285714285714286,-0.826137689614936
-1.0,-0.2,0.0,-1.25,-0.75,-0.8421052631578947,-0.75,-0.7841409691629954,-1.0,0.2886751345948128,-0.6339745962155612,1.0,-0.8928571428571429,-0.8121353558926491
-1.0,0.0,0.0,-1.25,-0.75,-0.7894736842105263,-0.8611111111111112,-0.8017621145374451,-1.0,0.0,-0.7320508075688771,0.0,-0.8571428571428571,-0.798133022170362
-1.0,0.2,1.0,-1.25,-0.75,-0.7894736842105263,-0.8055555555555556,-0.7841409691629954,-0.9285714285714286,-0.2886751345948128,-0.6339745962155612,0.0,-0.8214285714285714,-0.784130688448075
-1.0,0.4,1.0,-1.25,-0.775,-0.7894736842105263,-0.8055555555555556,-0.7929515418502198,-0.8571428571428571,-0.5,-0.36602540378443876,0.0,-0.7857142857142857,-0.7771295215869314
-1.0,0.6,1.0,-1.25,-0.7,-0.8157894736842105,-0.8055555555555556,-0.7753303964757711,-0.9642857142857143,-0.577350269189626,0.0,0.0,-0.75,-0.7677946324387404
-1.0,0.8,2.0,-1.25,-0.9,-0.7368421052631579,-0.8333333333333334,-0.828193832599119,-0.9285714285714286,-0.5000000000000001,0.3660254037844388,0.0,-0.7142857142857143,-0.7701283547257879
-1.0,1.0,2.0,-1.25,-0.85,-0.9473684210526315,-0.75,-0.854625550660793,-0.9285714285714286,-0.2886751345948132,0.6339745962155612,0.0,-0.6785714285714286,-0.7701283547257879
-1.0,1.2,2.0,-1.25,-0.875,-0.8947368421052632,-0.9722222222222222,-0.9162995594713653,-0.8214285714285714,-2.1211504774498138e-16,0.7320508075688774,0.0,-0.6428571428571429,-0.7724620770128354
-0.5,-1.0,-1.0,-1.25,-0.875,-0.9210526315789473,-0.9166666666666666,-0.907488986784141,-0.8214285714285714,0.2886751345948128,0.6339745962155615,0.0,-0.6071428571428571,-0.7817969661610275
-0.5,-0.8,-1.0,-1.25,-0.875,-0.9210526315789473,-0.9444444444444444,-0.9162995594713653,-0.7142857142857143,0.49999999999999994,0.3660254037844388,0.0,-0.5714285714285714,-0.7911318553092185
-0.5,-0.6,-1.0,-1.25,-0.875,-0.9210526315789473,-0.9444444444444444,-0.9162995594713653,-0.8571428571428571,0.5773502691896257,1.793007356604921e-16,0.0,-0.5357142857142857,-0.807467911318553
-0.5,-0.4,0.0,-1.25,-0.925,-0.9210526315789473,-0.9444444444444444,-0.933920704845815,-0.7857142857142857,0.5,-0.3660254037844383,0.0,-0.5,-0.8191365227537926
-0.5,-0.2,0.0,-1.25,-0.9,-0.9736842105263158,-0.9444444444444444,-0.9427312775330393,-0.7857142857142857,0.2886751345948128,-0.6339745962155612,1.0,-0.4642857142857143,-0.8331388564760797
-0.5,0.0,0.0,-1.25,-0.925,-0.9473684210526315,-1.0,-0.960352422907489,-0.7857142857142857,0.0,-0.7320508075688771,0.0,-0.42857142857142855,-0.8494749124854142
-0.5,0.2,1.0,-1.25,-0.925,-0.9736842105263158,-0.9722222222222222,-0.960352422907489,-0.8214285714285714,-0.2886751345948128,-0.6339745962155612,0.0,-0.39285714285714285,-0.8658109684947498
-0.5,0.4,1.0,-1.25,-0.925,-0.9736842105263158,-1.0,-0.9691629955947133,-0.7142857142857143,-0.5,-0.36602540378443876,0.0,-0.35714285714285715,-0.8798133022170368
-0.5,0.6,1.0,-1.25,-0.95,-0.9736842105263158,-1.0,-0.9779735682819377,-1.0,-0.577350269189626,0.0,0.0,-0.32142857142857145,-0.9031505250875149
-0.5,0.8,2.0,-1.25,-0.875,-1.0,-1.0,-0.960352422907489,-0.9285714285714286,-0.5000000000000001,0.3660254037844388,0.0,-0.2857142857142857,-0.9008168028004674
-0.5,1.0,2.0,-1.25,-0.925,-0.9210526315789473,-1.0277777777777777,-0.960352422907489,-0.9642857142857143,-0.2886751345948132,0.6339745962155612,0.0,-0.25,-0.9078179696616109
-0.5,1.2,2.0,-1.25,-0.95,-0.9736842105263158,-0.9444444444444444,-0.960352422907489,-0.9642857142857143,-2.1211504774498138e-16,0.7320508075688774,0.0,-0.21428571428571427,-0.9148191365227545
0.0,-1.0,-1.0,-1.25,-0.875,-1.0,-1.0,-0.960352422907489,-0.9642857142857143,0.2886751345948128,0.6339745962155615,0.0,-0.17857142857142858,-0.9148191365227545
0.0,-0.8,-1.0,-1.25,-0.775,-0.9210526315789473,-1.0277777777777777,-0.907488986784141,-0.9642857142857143,0.49999999999999994,0.3660254037844388,0.0,-0.14285714285714285,-0.9054842473745623
0.0,-0.6,-1.0,-1.25,-0.775,-0.8157894736842105,-0.9444444444444444,-0.8458149779735677,-1.0357142857142858,0.5773502691896257,1.793007356604921e-16,0.0,-0.10714285714285714,-0.8961493582263713
0.0,-0.4,0.0,-1.25,-0.8,-0.8157894736842105,-0.8333333333333334,-0.8193832599118938,-1.0,0.5,-0.3660254037844383,0.0,-0.07142857142857142,-0.8844807467911319
0.0,-0.2,0.0,-1.25,-0.875,-0.8421052631578947,-0.8333333333333334,-0.854625550660793,-1.0357142857142858,0.2886751345948128,-0.6339745962155612,1.0,-0.03571428571428571,-0.8821470245040843
0.0,0.0,0.0,-1.25,-0.875,-0.9210526315789473,-0.8611111111111112,-0.8898678414096913,-1.0357142857142858,0.0,-0.7320508075688771,0.0,0.0,-0.8774795799299883
0.0,0.2,1.0,-1.25,-0.875,-0.9210526315789473,-0.9444444444444444,-0.9162995594713653,-1.0357142857142858,-0.2886751345948128,-0.6339745962155612,0.0,0.03571428571428571,-0.8728121353558933
0.0,0.4,1.0,-1.25,-0.9,-0.9210526315789473,-0.9444444444444444,-0.9251101321585897,-1.0714285714285714,-0.5,-0.36602540378443876,0.0,0.07142857142857142,-0.8704784130688448
0.0,0.6,1.0,-1.25,-0.9,-0.9473684210526315,-0.9444444444444444,-0.933920704845815,-0.9642857142857143,-0.577350269189626,0.0,0.0,0.10714285714285714,-0.8658109684947498
0.0,0.8,2.0,-1.25,-0.7,-0.9473684210526315,-0.9722222222222222,-0.8722466960352417,-1.0357142857142858,-0.5000000000000001,0.3660254037844388,0.0,0.14285714285714285,-0.8494749124854142
0.0,1.0,2.0,-1.25,-0.45,-0.7368421052631579,-0.9722222222222222,-0.7136563876651978,-1.0714285714285714,-0.2886751345948132,0.6339745962155612,0.0,0.17857142857142858,-0.8051341890315056
0.0,1.2,2.0,-1.25,-0.425,-0.47368421052631576,-0.75,-0.5462555066079294,-0.9642857142857143,-2.1211504774498138e-16,0.7320508075688774,0.0,0.21428571428571427,-0.7561260210035008
0.5,-1.0,-1.0,-1.25,-0.3,-0.4473684210526316,-0.4722222222222222,-0.4052863436123352,-0.8214285714285714,0.2886751345948128,0.6339745962155615,0.0,0.25,-0.7024504084014002
0.5,-0.8,-1.0,-1.25,-0.375,-0.3157894736842105,-0.4444444444444444,-0.3788546255506612,-0.8214285714285714,0.49999999999999994,0.3660254037844388,0.0,0.2857142857142857,-0.665110851808635
0.5,-0.6,-1.0,-1.25,-0.175,-0.39473684210526316,-0.3055555555555556,-0.2907488986784139,-0.8571428571428571,0.5773502691896257,1.793007356604921e-16,0.0,0.32142857142857145,-0.6091015169194868
0.5,-0.4,0.0,-1.25,0.1,-0.18421052631578946,-0.3888888888888889,-0.1497797356828196,-0.9642857142857143,0.5,-0.3660254037844383,1.0,0.35714285714285715,-0.5250875145857645
0.5,-0.2,0.0,-1.25,0.025,0.10526315789473684,-0.16666666666666666,-0.008810572687225305,-0.9642857142857143,0.2886751345948128,-0.6339745962155612,0.0,0.39285714285714285,-0.44107351225204217
0.5,0.0,0.0,-1.25,0.025,0.02631578947368421,0.1388888888888889,0.06167400881057233,-0.9642857142857143,0.0,-0.7320508075688771,0.0,0.42857142857142855,-0.35705950991831986
0.5,0.2,1.0,-1.25,0.0,0.02631578947368421,0.05555555555555555,0.026431718061673992,-1.0,-0.2886751345948128,-0.6339745962155612,0.0,0.4642857142857143,-0.27537922987164504
0.5,0.4,1.0,-1.25,0.025,0.0,0.05555555555555555,0.026431718061673992,-1.0,-0.5,-0.36602540378443876,0.0,0.5,-0.1890315052508752
0.5,0.6,1.0,-1.25,0.175,0.02631578947368421,0.027777777777777776,0.07929515418502198,-0.7142857142857143,-0.577350269189626,0.0,0.0,0.5357142857142857,-0.08868144690781835
