tahun,bulan,kuartal,wilayah_enc,harga_lag1,harga_lag2,harga_lag3,harga_rolling3,harga_lag12,sin_bulan,cos_bulan,is_lebaran_month,tren_index,harga_rolling12
-1.0,-0.8,-1.0,-1.0,-1.5384615384615385,-1.5263157894736843,-0.8766404199475065,-1.5297619047619055,-1.5358024691358025,0.49999999999999994,0.3660254037844388,0.0,-1.0,-2.160047421458211
-1.0,-0.6,-1.0,-1.0,-1.5915119363395225,-1.5263157894736843,-1.5170603674540681,-1.7916666666666676,-1.5555555555555556,0.5773502691896257,1.793007356604921e-16,0.0,-0.9642857142857143,-2.1410788381742747
-1.0,-0.4,0.0,-1.0,-1.8779840848806366,-1.5789473684210527,-1.5170603674540681,-1.918650793650795,-1.8617283950617285,0.5,-0.3660254037844383,0.0,-0.9285714285714286,-2.1517486662714886
-1.0,-0.2,0.0,-1.0,-2.2811671087533156,-1.8631578947368421,-1.5695538057742782,-2.1964285714285725,-1.8617283950617285,0.2886751345948128,-0.6339745962155612,1.0,-0.8928571428571429,-2.170717249555425
-1.0,0.0,0.0,-1.0,-2.2811671087533156,-2.263157894736842,-1.853018372703412,-2.454365079365081,-0.7555555555555555,0.0,-0.7320508075688771,0.0,-0.8571428571428571,-2.18968583283936
-1.0,0.2,1.0,-1.0,-2.2811671087533156,-2.263157894736842,-2.251968503937008,-2.605158730158731,-1.1209876543209876,-0.2886751345948128,-0.6339745962155612,0.0,-0.8214285714285714,-2.3414344991108487
-1.0,0.4,1.0,-1.0,-0.8806366047745358,-2.263157894736842,-2.251968503937008,-2.0813492063492074,-1.180246913580247,-0.5,-0.36602540378443876,0.0,-0.7857142857142857,-2.292827504445762
-1.0,0.6,1.0,-1.0,-1.453580901856764,-0.8736842105263158,-2.251968503937008,-1.771825396825398,-1.8419753086419752,-0.577350269189626,0.0,0.0,-0.75,-2.3011262596324844
-1.0,0.8,2.0,-1.0,-2.323607427055703,-1.4421052631578948,-0.8661417322834646,-1.7876984126984141,-1.2691358024691357,-0.5000000000000001,0.3660254037844388,0.0,-0.7142857142857143,-2.3272080616478967
-1.0,1.0,2.0,-1.0,-2.143236074270557,-2.305263157894737,-1.4330708661417322,-2.259920634920636,-0.725925925925926,-0.2886751345948132,0.6339745962155612,0.0,-0.6785714285714286,-2.401896858328395
-1.0,1.2,2.0,-1.0,-0.9761273209549072,-2.126315789473684,-2.293963254593176,-2.0813492063492074,-1.328395061728395,-2.1211504774498138e-16,0.7320508075688774,0.0,-0.6428571428571429,-2.4113811499703623
-0.5,-1.0,-1.0,-1.0,-1.6551724137931034,-0.968421052631579,-2.115485564304462,-1.8313492063492076,-1.328395061728395,0.2886751345948128,0.6339745962155615,0.0,-0.6071428571428571,-2.4244220509780683
-0.5,-0.8,-1.0,-1.0,-1.6551724137931034,-1.6421052631578947,-0.9606299212598425,-1.6488095238095246,-1.3777777777777778,0.49999999999999994,0.3660254037844388,0.0,-0.5714285714285714,-2.4374629519857747
-0.5,-0.6,-1.0,-1.0,-1.209549071618037,-1.6421052631578947,-1.6325459317585302,-1.7361111111111123,-1.6444444444444444,0.5773502691896257,1.793007356604921e-16,0.0,-0.5357142857142857,-2.394783639596919
-0.5,-0.4,0.0,-1.0,-1.2838196286472148,-1.2,-1.6325459317585302,-1.5972222222222237,-2.0197530864197533,0.5,-0.3660254037844383,0.0,-0.5,-2.3283935981031423
-0.5,-0.2,0.0,-1.0,-1.8779840848806366,-1.2736842105263158,-1.1916010498687664,-1.680555555555557,-2.0197530864197533,0.2886751345948128,-0.6339745962155612,1.0,-0.4642857142857143,-2.2833432128037945
