tahun,bulan,kuartal,wilayah_enc,harga_lag1,harga_lag2,harga_lag3,harga_rolling3,harga_lag12,sin_bulan,cos_bulan,is_lebaran_month,tren_index,harga_rolling12
-1.0,-0.8,-1.0,-1.0,-0.18478260869565216,-0.16129032258064516,-0.6526315789473685,-0.37707948243992667,-0.0547112462006079,0.49999999999999994,0.3660254037844388,0.0,-1.0,-0.4465020576131693
-1.0,-0.6,-1.0,-1.0,-0.31521739130434784,-0.16129032258064516,-0.1368421052631579,-0.24029574861367878,-0.7598784194528876,0.5773502691896257,1.793007356604921e-16,0.0,-0.9642857142857143,-0.44753086419753085
-1.0,-0.4,0.0,-1.0,-0.2391304347826087,-0.2903225806451613,-0.1368421052631579,-0.2587800369685768,-0.78419452887538,0.5,-0.3660254037844383,0.0,-0.9285714285714286,-0.38168724279835453
-1.0,-0.2,0.0,-1.0,-0.1956521739130435,-0.21505376344086022,-0.2631578947368421,-0.26247689463955676,-0.78419452887538,0.2886751345948128,-0.6339745962155612,1.0,-0.8928571428571429,-0.3096707818930044
-1.0,0.0,0.0,-1.0,-0.1956521739130435,-0.17204301075268819,-0.18947368421052632,-0.22181146025878073,-0.4194528875379939,0.0,-0.7320508075688771,0.0,-0.8571428571428571,-0.23765432098765432
-1.0,0.2,1.0,-1.0,-0.1956521739130435,-0.17204301075268819,-0.14736842105263157,-0.2070240295748618,-0.1519756838905775,-0.2886751345948128,-0.6339745962155612,0.0,-0.8214285714285714,-0.19650205761316933
-1.0,0.4,1.0,-1.0,-0.21739130434782608,-0.17204301075268819,-0.14736842105263157,-0.21441774491682086,0.0668693009118541,-0.5,-0.36602540378443876,0.0,-0.7857142857142857,-0.18004115226337478
-1.0,0.6,1.0,-1.0,0.17391304347826086,-0.1935483870967742,-0.14736842105263157,-0.08872458410351278,-0.1884498480243161,-0.577350269189626,0.0,0.0,-0.75,-0.14506172839506173
-1.0,0.8,2.0,-1.0,-0.21739130434782608,0.1935483870967742,-0.16842105263157894,-0.09611829944547183,-0.48024316109422494,-0.5000000000000001,0.3660254037844388,0.0,-0.7142857142857143,-0.12551440329218166
-1.0,1.0,2.0,-1.0,-0.532608695652174,-0.1935483870967742,0.21052631578947367,-0.20332717190388186,-0.5167173252279635,-0.2886751345948132,0.6339745962155612,0.0,-0.6785714285714286,-0.1111111111111111
-1.0,1.2,2.0,-1.0,-0.358695652173913,-0.5053763440860215,-0.16842105263157894,-0.3844731977818857,0.0790273556231003,-2.1211504774498138e-16,0.7320508075688774,0.0,-0.6428571428571429,-0.07716049382716049
-0.5,-1.0,-1.0,-1.0,-0.16304347826086957,-0.3333333333333333,-0.47368421052631576,-0.3659889094269877,0.0790273556231003,0.2886751345948128,0.6339745962155615,0.0,-0.6071428571428571,-0.07510288065843651
-0.5,-0.8,-1.0,-1.0,-0.16304347826086957,-0.13978494623655913,-0.30526315789473685,-0.24029574861367878,-0.0668693009118541,0.49999999999999994,0.3660254037844388,0.0,-0.5714285714285714,-0.07304526748971253
-0.5,-0.6,-1.0,-1.0,0.08695652173913043,-0.13978494623655913,-0.11578947368421053,-0.08872458410351278,0.0182370820668693,0.5773502691896257,1.793007356604921e-16,0.0,-0.5357142857142857,-0.034979423868313056
-0.5,-0.4,0.0,-1.0,-0.358695652173913,0.10752688172043011,-0.11578947368421053,-0.15526802218114674,0.0668693009118541,0.5,-0.3660254037844383,0.0,-0.5,-0.046296296296296294
-0.5,-0.2,0.0,-1.0,-0.6847826086956522,-0.3333333333333333,0.12631578947368421,-0.33271719038817066,0.0668693009118541,0.2886751345948128,-0.6339745962155612,1.0,-0.4642857142857143,-0.09259259259259259
-0.5,0.0,0.0,-1.0,-0.4782608695652174,-0.6559139784946236,-0.30526315789473685,-0.5249537892791127,0.0668693009118541,0.0,-0.7320508075688771,0.0,-0.42857142857142855,-0.11934156378600883
-0.5,0.2,1.0,-1.0,-0.4782608695652174,-0.45161290322580644,-0.6210526315789474,-0.5656192236598896,0.0425531914893617,-0.2886751345948128,-0.6339745962155612,0.0,-0.39285714285714285,-0.14609053497942417
-0.5,0.4,1.0,-1.0,-0.2608695652173913,-0.45161290322580644,-0.42105263157894735,-0.42144177449168263,0.48024316109422494,-0.5,-0.36602540378443876,0.0,-0.35714285714285715,-0.15020576131687302
-0.5,0.6,1.0,-1.0,-0.15217391304347827,-0.23655913978494625,-0.42105263157894735,-0.3105360443622927,0.0425531914893617,-0.577350269189626,0.0,0.0,-0.32142857142857145,-0.18106995884773722
-0.5,0.8,2.0,-1.0,-0.3695652173913043,-0.12903225806451613,-0.21052631578947367,-0.2735674676524958,-0.3100303951367781,-0.5000000000000001,0.3660254037844388,0.0,-0.2857142857142857,-0.1954732510288069
